original_id,value,unit,year,metric_type,context_preview,reason,confidence
5724,3.0,percentage,2025,productivity,"r ii until the early 1970s, labor productivity grew at over 3% a year, more than doubling over the p...",Passed all validation checks,0.85
5725,80.0,percentage,2025,percentages,"rk. as noted in a recent research paper , llms could affect 80% of the us workforce in some form. th...",Passed all validation checks,0.85
5726,20.0,percentage,2025,percentages,"5 use cases for language models, that economists can be 10- 20% more productive using large language...",Passed all validation checks,0.85
5727,14.0,percentage,2025,percentages,appears to be yes. show that call center operators became 14% more productive when they used the tec...,Passed all validation checks,0.85
5728,30.0,percentage,2025,employment,"ctive when they used the technology, with the gains of over 30% for the least experienced workers. w...",Passed all validation checks,0.85
5729,7.0,percentage,2025,percentages,"s a suggests that generative ai could raise global gdp by 7%, a truly significant effect for any sin...",Passed all validation checks,0.85
5731,60.0,percentage,2025,percentages,tive over a decade or two and cognitive work makes up about 60% of all value added in the economy (a...,Passed all validation checks,0.85
5732,18.0,percentage,2025,productivity,"ge bill attributable to cognitive tasks), this amounts to a 18% increase in aggregate productivity a...",Passed all validation checks,0.85
5733,2.0,percentage,2025,productivity,"owth—in perpetuity. for example, if productivity growth was 2% and the cognitive labor that underpin...",Passed all validation checks,0.85
5736,2.4,percentage,2025,productivity,"this would raise the growth rate of productivity by 20% to 2.4%. in a given year, such a change is b...",Passed all validation checks,0.85
5737,5.0,percentage,2025,productivity,"iny increase in productivity growth would leave the economy 5% larger, and the growth would compound...",Passed all validation checks,0.85
5738,33.0,percentage,2025,productivity,"izon. the baseline follows the , giving rise to a total of 33% productivity growth over 20 years. th...",Passed all validation checks,0.85
5739,1.5,percentage,2025,productivity,"rent projection of the congressional budget office (cbo) of 1.5% productivity growth 6/20/25, 12:51 ...",Passed all validation checks,0.85
5741,49.0,percentage,2025,percentages,the eloundou et al. paper cited earlier predicts that up to 49% of the workforce could eventually ha...,Passed all validation checks,0.85
